"","OWNER","TABLE_NAME","COLUMN_NAME","DATA_TYPE","DATA_TYPE_MOD","DATA_TYPE_OWNER","DATA_LENGTH","DATA_PRECISION","DATA_SCALE","NULLABLE","COLUMN_ID","DEFAULT_LENGTH","DATA_DEFAULT","NUM_DISTINCT","LOW_VALUE","HIGH_VALUE","DENSITY","NUM_NULLS","NUM_BUCKETS","LAST_ANALYZED","SAMPLE_SIZE","CHARACTER_SET_NAME","CHAR_COL_DECL_LENGTH","GLOBAL_STATS","USER_STATS","AVG_COL_LEN","CHAR_LENGTH","CHAR_USED","V80_FMT_IMAGE","DATA_UPGRADED","HISTOGRAM","DEFAULT_ON_NULL","IDENTITY_COLUMN","EVALUATION_EDITION","UNUSABLE_BEFORE","UNUSABLE_BEGINNING","COLLATION"
"87","FDW3NF","VW_PTS_TCDEF","USERVAL7","NUMBER",NA,NA,22,NA,NA,"Y",473,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"88","FDW3NF","VW_PTS_TCDEF","USERVAL8","NUMBER",NA,NA,22,NA,NA,"Y",474,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"89","FDW3NF","VW_PTS_TCDEF","USERVAL9","NUMBER",NA,NA,22,NA,NA,"Y",475,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"90","FDW3NF","VW_PTS_TCDEF","USERVAL10","NUMBER",NA,NA,22,NA,NA,"Y",476,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"91","FDW3NF","VW_PTS_TCDEF","USERVAL11","NUMBER",NA,NA,22,NA,NA,"Y",477,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"92","FDW3NF","VW_PTS_TCDEF","USERVAL12","NUMBER",NA,NA,22,NA,NA,"Y",478,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"93","FDW3NF","VW_PTS_TCDEF","USERVAL13","NUMBER",NA,NA,22,NA,NA,"Y",479,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"94","FDW3NF","VW_PTS_TCDEF","USERVAL14","NUMBER",NA,NA,22,NA,NA,"Y",480,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"95","FDW3NF","VW_PTS_TCDEF","USERVAL15","NUMBER",NA,NA,22,NA,NA,"Y",481,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"96","FDW3NF","VW_PTS_TCDEF","USERVAL16","NUMBER",NA,NA,22,NA,NA,"Y",482,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"97","FDW3NF","VW_PTS_TCDEF","USERVAL17","NUMBER",NA,NA,22,NA,NA,"Y",483,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"98","FDW3NF","VW_PTS_TCDEF","USERVAL18","NUMBER",NA,NA,22,NA,NA,"Y",484,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"99","FDW3NF","VW_PTS_TCDEF","USERVAL19","NUMBER",NA,NA,22,NA,NA,"Y",485,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"100","FDW3NF","VW_PTS_TCDEF","USERVAL20","NUMBER",NA,NA,22,NA,NA,"Y",486,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"101","FDW3NF","VW_PTS_TCDEF","UDATE1","DATE",NA,NA,7,NA,NA,"Y",487,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"102","FDW3NF","VW_PTS_TCDEF","UDATE2","DATE",NA,NA,7,NA,NA,"Y",488,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"103","FDW3NF","VW_PTS_TCDEF","UDATE3","DATE",NA,NA,7,NA,NA,"Y",489,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"104","FDW3NF","VW_PTS_TCDEF","UDATE4","DATE",NA,NA,7,NA,NA,"Y",490,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"105","FDW3NF","VW_PTS_TCDEF","UDATE5","DATE",NA,NA,7,NA,NA,"Y",491,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"106","FDW3NF","VW_PTS_TCDEF","DEACTIVAT","DATE",NA,NA,7,NA,NA,"Y",492,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"107","FDW3NF","VW_PTS_TCDEF","IASW_ID","NUMBER",NA,NA,22,NA,NA,"Y",493,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"108","FDW3NF","VW_PTS_TCDEF","ADT_SK","NUMBER",NA,NA,22,11,0,"N",494,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"109","FDW3NF","VW_PTS_TCDEF","RCRD_LST_UPD_DT","DATE",NA,NA,7,NA,NA,"N",495,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"110","FDW3NF","VW_PTS_TCDEF","RCRD_LST_UPD_ID","VARCHAR2",NA,NA,20,NA,NA,"N",496,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",20,"NO","NO",NA,20,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"111","FDW3NF","VW_PTS_TCDEF","ACTV_IND","VARCHAR2",NA,NA,1,NA,NA,"N",497,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",1,"NO","NO",NA,1,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"112","FDW3NF","VW_PTS_TCDEF","STT_DT","DATE",NA,NA,7,NA,NA,"N",498,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"113","FDW3NF","VW_PTS_TCDEF","END_DT","DATE",NA,NA,7,NA,NA,"N",499,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"114","FDW3NF","VW_PTS_TCDEF","DATA_SRC_ID","NUMBER",NA,NA,22,11,0,"Y",500,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"115","FDW3NF","VW_PTS_TCDEF","JUR","VARCHAR2",NA,NA,6,NA,NA,"N",1,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",6,"NO","NO",NA,6,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"116","FDW3NF","VW_PTS_TCDEF","TAXYR","NUMBER",NA,NA,22,4,0,"N",2,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"117","FDW3NF","VW_PTS_TCDEF","ROLLTYPE","VARCHAR2",NA,NA,10,NA,NA,"N",3,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",10,"NO","NO",NA,10,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"118","FDW3NF","VW_PTS_TCDEF","SEQ","NUMBER",NA,NA,22,3,0,"N",4,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"119","FDW3NF","VW_PTS_TCDEF","CUR","VARCHAR2",NA,NA,1,NA,NA,"Y",5,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",1,"NO","NO",NA,1,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"120","FDW3NF","VW_PTS_TCDEF","WHO","VARCHAR2",NA,NA,50,NA,NA,"Y",6,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",50,"NO","NO",NA,50,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"121","FDW3NF","VW_PTS_TCDEF","WEN","DATE",NA,NA,7,NA,NA,"Y",7,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"122","FDW3NF","VW_PTS_TCDEF","TCCODE","VARCHAR2",NA,NA,6,NA,NA,"Y",8,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",6,"NO","NO",NA,6,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"123","FDW3NF","VW_PTS_TCDEF","TCDESC","VARCHAR2",NA,NA,30,NA,NA,"Y",9,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",30,"NO","NO",NA,30,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"124","FDW3NF","VW_PTS_TCDEF","TCSUBCODE","VARCHAR2",NA,NA,6,NA,NA,"Y",10,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",6,"NO","NO",NA,6,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"125","FDW3NF","VW_PTS_TCDEF","TCTYPE","VARCHAR2",NA,NA,4,NA,NA,"Y",11,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",4,"NO","NO",NA,4,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"126","FDW3NF","VW_PTS_TCDEF","CALCORDER","NUMBER",NA,NA,22,3,0,"Y",12,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"127","FDW3NF","VW_PTS_TCDEF","NOCALC","VARCHAR2",NA,NA,1,NA,NA,"Y",13,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",1,"NO","NO",NA,1,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"128","FDW3NF","VW_PTS_TCDEF","TCCLASS","VARCHAR2",NA,NA,4,NA,NA,"Y",14,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",4,"NO","NO",NA,4,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"129","FDW3NF","VW_PTS_TCDEF","LABL01","VARCHAR2",NA,NA,40,NA,NA,"Y",15,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",40,"NO","NO",NA,40,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"130","FDW3NF","VW_PTS_TCDEF","CALC01","VARCHAR2",NA,NA,80,NA,NA,"Y",16,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",80,"NO","NO",NA,80,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"131","FDW3NF","VW_PTS_TCDEF","FACT01","NUMBER",NA,NA,22,6,2,"Y",17,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"132","FDW3NF","VW_PTS_TCDEF","RND01","NUMBER",NA,NA,22,4,2,"Y",18,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"133","FDW3NF","VW_PTS_TCDEF","LINEA01","NUMBER",NA,NA,22,3,0,"Y",19,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"134","FDW3NF","VW_PTS_TCDEF","LINEB01","NUMBER",NA,NA,22,3,0,"Y",20,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"135","FDW3NF","VW_PTS_TCDEF","LINEC01","NUMBER",NA,NA,22,3,0,"Y",21,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"136","FDW3NF","VW_PTS_TCDEF","LINED01","NUMBER",NA,NA,22,3,0,"Y",22,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"137","FDW3NF","VW_PTS_TCDEF","LABL02","VARCHAR2",NA,NA,40,NA,NA,"Y",23,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",40,"NO","NO",NA,40,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"138","FDW3NF","VW_PTS_TCDEF","CALC02","VARCHAR2",NA,NA,80,NA,NA,"Y",24,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",80,"NO","NO",NA,80,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"139","FDW3NF","VW_PTS_TCDEF","FACT02","NUMBER",NA,NA,22,6,2,"Y",25,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"140","FDW3NF","VW_PTS_TCDEF","RND02","NUMBER",NA,NA,22,4,2,"Y",26,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"141","FDW3NF","VW_PTS_TCDEF","LINEA02","NUMBER",NA,NA,22,3,0,"Y",27,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"142","FDW3NF","VW_PTS_TCDEF","LINEB02","NUMBER",NA,NA,22,3,0,"Y",28,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"143","FDW3NF","VW_PTS_TCDEF","LINEC02","NUMBER",NA,NA,22,3,0,"Y",29,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"144","FDW3NF","VW_PTS_TCDEF","LINED02","NUMBER",NA,NA,22,3,0,"Y",30,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"145","FDW3NF","VW_PTS_TCDEF","LABL03","VARCHAR2",NA,NA,40,NA,NA,"Y",31,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",40,"NO","NO",NA,40,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"146","FDW3NF","VW_PTS_TCDEF","CALC03","VARCHAR2",NA,NA,80,NA,NA,"Y",32,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",80,"NO","NO",NA,80,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"147","FDW3NF","VW_PTS_TCDEF","FACT03","NUMBER",NA,NA,22,6,2,"Y",33,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"148","FDW3NF","VW_PTS_TCDEF","RND03","NUMBER",NA,NA,22,4,2,"Y",34,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"149","FDW3NF","VW_PTS_TCDEF","LINEA03","NUMBER",NA,NA,22,3,0,"Y",35,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"150","FDW3NF","VW_PTS_TCDEF","LINEB03","NUMBER",NA,NA,22,3,0,"Y",36,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"151","FDW3NF","VW_PTS_TCDEF","LINEC03","NUMBER",NA,NA,22,3,0,"Y",37,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"152","FDW3NF","VW_PTS_TCDEF","LINED03","NUMBER",NA,NA,22,3,0,"Y",38,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"153","FDW3NF","VW_PTS_TCDEF","LABL04","VARCHAR2",NA,NA,40,NA,NA,"Y",39,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",40,"NO","NO",NA,40,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"154","FDW3NF","VW_PTS_TCDEF","CALC04","VARCHAR2",NA,NA,80,NA,NA,"Y",40,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",80,"NO","NO",NA,80,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"155","FDW3NF","VW_PTS_TCDEF","FACT04","NUMBER",NA,NA,22,6,2,"Y",41,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"156","FDW3NF","VW_PTS_TCDEF","RND04","NUMBER",NA,NA,22,4,2,"Y",42,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"157","FDW3NF","VW_PTS_TCDEF","LINEA04","NUMBER",NA,NA,22,3,0,"Y",43,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"158","FDW3NF","VW_PTS_TCDEF","LINEB04","NUMBER",NA,NA,22,3,0,"Y",44,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"159","FDW3NF","VW_PTS_TCDEF","LINEC04","NUMBER",NA,NA,22,3,0,"Y",45,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"160","FDW3NF","VW_PTS_TCDEF","LINED04","NUMBER",NA,NA,22,3,0,"Y",46,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"161","FDW3NF","VW_PTS_TCDEF","LABL05","VARCHAR2",NA,NA,40,NA,NA,"Y",47,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",40,"NO","NO",NA,40,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"162","FDW3NF","VW_PTS_TCDEF","CALC05","VARCHAR2",NA,NA,80,NA,NA,"Y",48,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",80,"NO","NO",NA,80,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"163","FDW3NF","VW_PTS_TCDEF","FACT05","NUMBER",NA,NA,22,6,2,"Y",49,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"164","FDW3NF","VW_PTS_TCDEF","RND05","NUMBER",NA,NA,22,4,2,"Y",50,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"165","FDW3NF","VW_PTS_TCDEF","LINEA05","NUMBER",NA,NA,22,3,0,"Y",51,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"166","FDW3NF","VW_PTS_TCDEF","LINEB05","NUMBER",NA,NA,22,3,0,"Y",52,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"167","FDW3NF","VW_PTS_TCDEF","LINEC05","NUMBER",NA,NA,22,3,0,"Y",53,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"168","FDW3NF","VW_PTS_TCDEF","LINED05","NUMBER",NA,NA,22,3,0,"Y",54,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"169","FDW3NF","VW_PTS_TCDEF","LABL06","VARCHAR2",NA,NA,40,NA,NA,"Y",55,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",40,"NO","NO",NA,40,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"170","FDW3NF","VW_PTS_TCDEF","CALC06","VARCHAR2",NA,NA,80,NA,NA,"Y",56,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",80,"NO","NO",NA,80,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"171","FDW3NF","VW_PTS_TCDEF","FACT06","NUMBER",NA,NA,22,6,2,"Y",57,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"172","FDW3NF","VW_PTS_TCDEF","RND06","NUMBER",NA,NA,22,4,2,"Y",58,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"173","FDW3NF","VW_PTS_TCDEF","LINEA06","NUMBER",NA,NA,22,3,0,"Y",59,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"174","FDW3NF","VW_PTS_TCDEF","LINEB06","NUMBER",NA,NA,22,3,0,"Y",60,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"175","FDW3NF","VW_PTS_TCDEF","LINEC06","NUMBER",NA,NA,22,3,0,"Y",61,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"176","FDW3NF","VW_PTS_TCDEF","LINED06","NUMBER",NA,NA,22,3,0,"Y",62,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"177","FDW3NF","VW_PTS_TCDEF","LABL07","VARCHAR2",NA,NA,40,NA,NA,"Y",63,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",40,"NO","NO",NA,40,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"178","FDW3NF","VW_PTS_TCDEF","CALC07","VARCHAR2",NA,NA,80,NA,NA,"Y",64,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",80,"NO","NO",NA,80,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"179","FDW3NF","VW_PTS_TCDEF","FACT07","NUMBER",NA,NA,22,6,2,"Y",65,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"180","FDW3NF","VW_PTS_TCDEF","RND07","NUMBER",NA,NA,22,4,2,"Y",66,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
