block,predicted,actual,n,median_sales_ratio,r,spearmans,cod,prd,prb,clapp,gini,ci,ki,mki,accuracy,uniformity,vertical_equity
1563,prediction,GROSSCON,9,1.0666,0.3063407519310489,0.25,16.883877281532307,1.0670168158363322,-0.5064616388750692,1.93855458536078,0.17552358824789493,0.05269962585038238,-0.12282396239751256,0.30024241400508406,TRUE,FALSE,FALSE
1564,prediction,GROSSCON,24,1.0171,0.5602135713335618,0.4251210475085186,17.931403828102876,1.1188195634207208,-0.19130811361753008,1.2508224124039173,0.2765213766101941,0.1351428429464483,-0.1413785336637458,0.4887247582922173,TRUE,FALSE,FALSE
1565,prediction,GROSSCON,36,1.0232,0.6961531567878632,0.8955052424913325,8.40645008472633,1.0385323833401547,-0.042383333013806,1.050363746129434,0.2684950491852967,0.22687504954978266,-0.04161999963551405,0.8449878321339519,TRUE,TRUE,TRUE
1566,prediction,GROSSCON,44,1.034,0.7136224387868237,0.8624834086326638,12.411086926622009,1.0568962026542215,-0.06558191407743032,1.0345841319708797,0.3130492842246349,0.2562603041320475,-0.05678898009258743,0.8185941225413014,TRUE,TRUE,FALSE
1567,prediction,GROSSCON,9,1.0066,0.685837774477926,0.31021222048141295,1.3843655405270716,1.0004185933315708,-0.21973360760117244,1.2533589720007405,0.017504860876480857,0.009124653283195153,-0.008380207593285704,0.5212639704811841,TRUE,FALSE,TRUE
1568,prediction,GROSSCON,2,,,,,,,,,,,,,,
1569,prediction,GROSSCON,14,1.0121,0.7726204124613282,0.808023185605603,26.18937922486686,1.0966663309454618,-0.1460324160477324,1.29149153104189,0.33879139144945775,0.30385367859004625,-0.034937712859411496,0.8968754409315514,TRUE,FALSE,FALSE
1570,prediction,GROSSCON,6,1.0383,0.9507834637636342,0.9420415224913492,3.0907538280598756,0.9983824816671366,0.2996955639713004,0.6778145028447587,0.031102531102531177,0.04684791944230889,0.015745388339777715,1.5062413823451277,TRUE,FALSE,TRUE
1576,prediction,GROSSCON,37,1.0366,0.7845652802626102,0.7428457687746532,14.88189474984121,1.0549608403466235,-0.10117473698253848,1.158389796427011,0.28210297663830863,0.22294495105898102,-0.05915802557932762,0.7902963439652904,TRUE,TRUE,FALSE
1578,prediction,GROSSCON,8,1.0484,0.9802630046409705,0.9070294784580502,7.955028224885612,1.0411136213764596,-0.08962388767652554,1.0740862837554321,0.24337482525382326,0.20277038136946524,-0.04060444388435802,0.8331608709240557,TRUE,TRUE,FALSE
1579,prediction,GROSSCON,44,1.0385,0.835786926032403,0.878794737958197,11.38444639466386,1.054234072424486,-0.03763095141719588,1.0436645714672195,0.3959676478850243,0.35174384992858615,-0.04422379795643816,0.888314618144563,TRUE,TRUE,TRUE
1580,prediction,GROSSCON,20,1.0218,0.9737975995703871,0.7922810032454876,7.199360440395516,1.022962106539847,-0.07661787980372826,1.093294318975501,0.22806033519553068,0.19868523702082647,-0.02937509817470421,0.8711959352794993,TRUE,TRUE,TRUE
1581,prediction,GROSSCON,3,,,,,,,,,,,,,,
1582,prediction,GROSSCON,15,0.9796,0.9827635487554486,0.9715441932168551,9.184585986173433,1.0217987146231038,-0.048856951255142084,1.059696627298403,0.3449921309411394,0.33656775534154093,-0.008424375599598466,0.9755809630306154,TRUE,TRUE,TRUE
1583,prediction,GROSSCON,15,1.0273,0.8546699744747059,0.6212656529516993,9.378579046936837,1.0331798798298768,-0.10910831322195744,1.1271220629410823,0.2241219645043408,0.16960126460932656,-0.054520699895014235,0.7567364715208077,TRUE,TRUE,FALSE
1584,prediction,GROSSCON,13,1.0206,0.9786573091906605,0.9591620500711411,3.6468239084675433,1.0032402204926991,-0.0059693662456451165,0.9659209913764499,0.14547970253373285,0.14256397081352673,-0.0029157317202061217,0.9799578108187976,TRUE,FALSE,TRUE
1585,prediction,GROSSCON,15,1.0152,0.7654358697246876,0.9298469387755098,13.561219594010728,1.0904765040496924,-0.04090886658212666,1.1227148867396926,0.42012578616352203,0.34993422861620566,-0.07019155754731637,0.8329272806882739,TRUE,TRUE,TRUE
1586,prediction,GROSSCON,28,0.983,0.6703644592416108,0.6307444809857914,20.901646610339817,1.1148496791256353,-0.10796807182011148,1.110652018731854,0.3279894197943903,0.22484009552016104,-0.10314932427422924,0.6855102084119317,TRUE,FALSE,FALSE
1589,prediction,GROSSCON,32,1.0226,0.9421465883846384,0.8100165040010106,10.269941268876673,1.0376591796812538,-0.06180596612317216,1.158763893865415,0.34034669965041187,0.303543788602896,-0.036802911047515874,0.8918664083262212,TRUE,TRUE,FALSE
1590,prediction,GROSSCON,23,1.0025,0.949605638312038,0.8107563415973222,14.90430490664408,1.0517131094231729,-0.07409138935745871,1.066481623393008,0.36835456216411694,0.3304850570628335,-0.03786950510128345,0.8971927892550139,TRUE,TRUE,FALSE
1602,prediction,GROSSCON,33,1.0364,0.9483223999148047,0.9412258808602986,13.079651354797692,1.055154140242522,-0.03682812861733293,1.077512954881566,0.46903414463091786,0.4436918735414741,-0.025342271089443758,0.9459692404496787,TRUE,TRUE,TRUE
1603,prediction,GROSSCON,7,1.0822,0.8685997354900338,0.9821428571428568,15.065479609473462,1.0669198587905657,-0.07230933807132073,1.0972682370920828,0.35673691270429586,0.3173096563466538,-0.03942725635764205,0.8894780580491152,TRUE,FALSE,FALSE
1604,prediction,GROSSCON,2,,,,,,,,,,,,,,
1608,prediction,GROSSCON,4,,,,,,,,,,,,,,
1614,prediction,GROSSCON,15,1.0464,0.6688436451004407,0.4444447993866598,14.277552147535397,1.0321440930626704,-0.30161318885712346,1.4821363834219285,0.14607393542349076,0.07939200138983224,-0.06668193403365852,0.5435055963931049,TRUE,TRUE,FALSE
1625,prediction,GROSSCON,1,,,,,,,,,,,,,,
1722,prediction,GROSSCON,4,,,,,,,,,,,,,,
1735,prediction,GROSSCON,1,,,,,,,,,,,,,,
1746,prediction,GROSSCON,1,,,,,,,,,,,,,,
1832,prediction,GROSSCON,10,0.9711,0.9265186311648219,0.9053810835629014,10.928952303697148,1.03849381277249,-0.1330510990124347,1.165086376788344,0.24785849418315475,0.22015062584650574,-0.02770786833664901,0.8882109389554578,TRUE,TRUE,FALSE
1836,prediction,GROSSCON,9,1.0611,0.8913630475382067,0.9586134453781513,8.027182769452178,1.0572452794780556,-0.07064191965816098,1.0694121141611959,0.3205521368537549,0.2740026929227406,-0.04654944393101429,0.8547835481993636,TRUE,TRUE,FALSE
1837,prediction,GROSSCON,1,,,,,,,,,,,,,,
1840,prediction,GROSSCON,12,0.9806,0.9841734330986087,0.9860628881607905,8.481713294699576,1.029622583829689,-0.03613019079873609,1.0806807556626474,0.35827251612760147,0.33846838046055733,-0.019804135667044143,0.9447232629477201,TRUE,TRUE,TRUE
1841,prediction,GROSSCON,4,,,,,,,,,,,,,,
1842,prediction,GROSSCON,2,,,,,,,,,,,,,,
1844,prediction,GROSSCON,1,,,,,,,,,,,,,,
1851,prediction,GROSSCON,15,0.9842,0.5555955742025631,0.746989795918367,16.14763074573716,1.0678492812147258,-0.19745942298981967,1.324403362072954,0.23395287629694295,0.15811998285021975,-0.0758328934467232,0.6758625298948115,TRUE,FALSE,FALSE
1863,prediction,GROSSCON,6,1.0751,0.6290091404132113,0.36,16.480706688074363,1.0708582645158633,-0.15294623494159215,1.4597783800588873,0.22853295310519636,0.11362876727966424,-0.11490418582553212,0.4972095522143785,TRUE,FALSE,FALSE
1867,prediction,GROSSCON,2,,,,,,,,,,,,,,
1869,prediction,GROSSCON,8,1.0073,0.9622106105981288,0.7346938775510207,5.4166709736017715,1.0165212963186476,-0.0942988379839981,1.142320135642228,0.1945208805438654,0.16430665872610484,-0.030214221817760567,0.8446736322944667,TRUE,TRUE,TRUE
1870,prediction,GROSSCON,11,0.9791,0.9098465145279897,0.9285950413223141,15.933825808231921,1.0459741585034394,-0.0993685786961273,1.116551743114013,0.3088412430739581,0.2984275377457827,-0.010413705328175427,0.9662813644171169,TRUE,FALSE,FALSE
1871,prediction,GROSSCON,6,1.0102,0.3740824449922497,0.09877551020408167,17.134721652928377,1.0332539997306027,-0.48949834860789865,2.3477124610263402,0.1105593038273116,0.02329411118207651,-0.08726519264523509,0.21069335981403073,TRUE,FALSE,FALSE
1873,prediction,GROSSCON,1,,,,,,,,,,,,,,
1874,prediction,GROSSCON,15,1.0616,0.5095741009504037,0.6006249999999999,14.966922686398828,1.053661845397996,-0.2242986835341422,1.4169492044258905,0.18699976171664356,0.09834349738326911,-0.08865626433337445,0.5259017256518581,TRUE,TRUE,FALSE
1875,prediction,GROSSCON,6,1.0217,0.25718866902290693,0.18367346938775508,16.373051691563774,1.0402759146932508,-0.7611770983829494,3.785011495247375,0.11749271137026233,0.018340605890729833,-0.0991521054795325,0.15609994591861875,TRUE,FALSE,FALSE
1876,prediction,GROSSCON,7,0.8939,0.7445497015302336,0.7971938775510201,18.648755986383566,1.0558746404834518,-0.2300992726579125,1.3956128040753466,0.20958598891134247,0.1403583755026074,-0.06922761340873507,0.6696935049507569,FALSE,FALSE,FALSE
1877,prediction,GROSSCON,6,0.9646,0.6578879934629994,0.5951020408163266,28.90511272305709,1.1123561907824793,-0.4388302574118082,1.3441829961694551,0.22052999207892268,0.14312492141191133,-0.07740507066701136,0.6490043375174573,TRUE,FALSE,FALSE
1879,prediction,GROSSCON,22,1.021,0.8983934165317253,0.9083884252650003,13.582773973448203,1.0654901111277588,-0.059124454377793415,1.081035642057603,0.3894611053757846,0.3474578333322388,-0.042003272043545814,0.8921502777459188,TRUE,TRUE,FALSE
1880,prediction,GROSSCON,11,0.9964,0.8820059504572231,0.4648760330578512,11.837267368600125,1.0260207590864212,-0.11809790843158675,1.231709331680239,0.20192074592074585,0.15128582740107402,-0.050634918519671834,0.7492336991487437,TRUE,TRUE,TRUE
1882,prediction,GROSSCON,20,1.057,0.5662425302229561,0.7659539827011138,16.784681411718953,1.0926025790607587,-0.20461532699170676,1.2584372094674658,0.2778381847038709,0.1754897959920944,-0.10234838871177648,0.631625909084949,TRUE,FALSE,FALSE
1883,prediction,GROSSCON,2,,,,,,,,,,,,,,
1887,prediction,GROSSCON,21,1.0069,0.9527404541962822,0.8803539763227669,13.821844288556475,1.0560522450691567,-0.08317492612510255,1.0671603359580568,0.353725132102396,0.31715805487873133,-0.036567077223664646,0.8966229031951305,TRUE,TRUE,FALSE
1888,prediction,GROSSCON,22,0.9806,0.8921658354076824,0.869565536404151,9.497593956491581,1.0263345807331457,-0.10165781994732546,1.1684027599824223,0.20660673397434498,0.1674539594328253,-0.03915277454151969,0.8104961353951734,TRUE,TRUE,TRUE
1889,prediction,GROSSCON,13,0.9667,0.9659042170246668,0.8928427778916136,9.53495650069605,1.0290277506954373,-0.09077662776452779,1.0926921775514757,0.2550767136199404,0.22312541764988006,-0.03195129597006033,0.8747384835070944,TRUE,TRUE,TRUE
1890,prediction,GROSSCON,32,1.0245,0.9280729551405291,0.949329643985904,8.316458849139648,1.0322415053908487,-0.04736172039756635,1.0815248908609372,0.3188165821179454,0.28652817124612673,-0.03228841087181866,0.8987241797232691,TRUE,TRUE,TRUE
1891,prediction,GROSSCON,20,1.0217,0.892238924504716,0.7800341638045394,9.085026238743714,1.0389134875964507,-0.098033503175492,1.1356104055753038,0.24926894647063608,0.19611689475334212,-0.05315205171729395,0.7867682578601692,TRUE,TRUE,FALSE
1892,prediction,GROSSCON,18,0.9758,0.8865212293794096,0.9260462775801926,12.257609985874002,1.0438390414079861,-0.05338714043524807,1.119503900966787,0.3233382216943329,0.28455298437834897,-0.038785237315983934,0.8800474713049871,TRUE,TRUE,FALSE
1893,prediction,GROSSCON,14,1.0255,0.7849564899165958,0.7862177470106986,9.799928971076136,1.0363679724325519,-0.10791999027616699,1.2491877780030207,0.21429558532482598,0.1543329777998552,-0.05996260752497079,0.7201873877425875,TRUE,TRUE,FALSE
1894,prediction,GROSSCON,14,0.9967,0.8570660975246605,0.9414774652660113,10.778395682480983,1.054334065931801,-0.15736749018599444,1.298916398489127,0.26551965857782,0.20859853791989177,-0.05692112065792823,0.7856237049911486,TRUE,TRUE,FALSE
1895,prediction,GROSSCON,28,1.011,0.8879256093316624,0.9242930821659529,10.142180392907667,1.0453950268235452,-0.033629591624284284,1.0775018957833742,0.37227659557608106,0.335796809518119,-0.03647978605796204,0.9020089189289183,TRUE,TRUE,TRUE
1896,prediction,GROSSCON,6,0.9932,0.8643224560111621,0.5102040816326531,19.122511085320866,1.0525813245794386,-0.14921287312371104,1.0939123387046759,0.26319463007514327,0.20611917767747734,-0.05707545239766593,0.7831435528096807,TRUE,FALSE,FALSE
1901,prediction,GROSSCON,1,,,,,,,,,,,,,,
1902,prediction,GROSSCON,2,,,,,,,,,,,,,,
1915,prediction,GROSSCON,2,,,,,,,,,,,,,,
1922,prediction,GROSSCON,4,,,,,,,,,,,,,,
1949,prediction,GROSSCON,3,,,,,,,,,,,,,,
1963,prediction,GROSSCON,2,,,,,,,,,,,,,,
1976,prediction,GROSSCON,1,,,,,,,,,,,,,,
1977,prediction,GROSSCON,9,1.0306,0.48060554703884467,0.42605042016806716,7.87070057386805,1.0161188594918424,-0.27091930788493707,1.7541375943405753,0.09042357274401465,0.03884013663951712,-0.05158343610449753,0.4295355233250064,TRUE,TRUE,TRUE
1978,prediction,GROSSCON,46,0.9734,0.8068622437822706,0.4523514053769097,12.1146843675852,1.0274630842974797,-0.07771393692730798,1.155856394512268,0.19246397531886078,0.1367199365306233,-0.05574403878823747,0.7103663753391528,TRUE,TRUE,TRUE
1990,prediction,GROSSCON,3,,,,,,,,,,,,,,
1993,prediction,GROSSCON,7,1.0201,0.6966206588406701,0.9120129870129868,8.295906418927862,1.0215116887051277,-0.12182341580202204,1.2825930435567563,0.14209582607031582,0.11063399648934258,-0.03146182958097324,0.7785872361556601,TRUE,TRUE,TRUE
1995,prediction,GROSSCON,4,,,,,,,,,,,,,,
2001,prediction,GROSSCON,1,,,,,,,,,,,,,,
2002,prediction,GROSSCON,1,,,,,,,,,,,,,,
2061,prediction,GROSSCON,4,,,,,,,,,,,,,,
2062,prediction,GROSSCON,3,,,,,,,,,,,,,,
2063,prediction,GROSSCON,1,,,,,,,,,,,,,,
2072,prediction,GROSSCON,1,,,,,,,,,,,,,,
2086,prediction,GROSSCON,1,,,,,,,,,,,,,,
2107,prediction,GROSSCON,4,,,,,,,,,,,,,,
2108,prediction,GROSSCON,8,1.039,0.49297470453358494,0.17570281124497997,18.73738520299036,1.0431423574958851,-0.40047506059725685,1.8731162975403541,0.14120538965768392,0.0506237378157528,-0.09058165184193112,0.3585113708370269,TRUE,FALSE,FALSE
2126,prediction,GROSSCON,2,,,,,,,,,,,,,,
2134,prediction,GROSSCON,4,,,,,,,,,,,,,,
2135,prediction,GROSSCON,11,1.0819,0.6033624920542875,0.4525619834710744,11.705806629666453,1.0431965161986902,-0.1291016870188473,1.0990879343729099,0.21359973796540885,0.14072494716865272,-0.07287479079675613,0.6588254672458552,TRUE,TRUE,FALSE
2139,prediction,GROSSCON,7,1.0768,0.8906526685045265,0.8622448979591831,9.884081633535075,1.0302324479018432,-0.2216099156792212,1.4089447738038088,0.17339515548804865,0.11994464622460299,-0.05345050926344566,0.6917416226941255,TRUE,TRUE,FALSE
2142,prediction,GROSSCON,1,,,,,,,,,,,,,,
2171,prediction,GROSSCON,2,,,,,,,,,,,,,,
2175,prediction,GROSSCON,3,,,,,,,,,,,,,,
2176,prediction,GROSSCON,1,,,,,,,,,,,,,,
2177,prediction,GROSSCON,43,1.0125,0.9355882874884982,0.9261127624405596,7.408931572558427,1.0142035579933357,-0.06095006459305678,1.0867698666317511,0.19813208146412314,0.17555061018059315,-0.022581471283529997,0.8860281933311293,TRUE,TRUE,TRUE
2179,prediction,GROSSCON,99,0.9936,0.7913716862844566,0.8005417863444613,12.816605451610608,1.0380926135819244,-0.09365747959052823,1.1609398078474449,0.23353082756446555,0.18101639200916073,-0.05251443555530483,0.7751284654664774,TRUE,TRUE,FALSE
2180,prediction,GROSSCON,80,1.0075,0.9189856254548092,0.8137699177734193,7.048888398067656,1.0127620276865754,-0.07401829239988543,1.1112189739892973,0.17047731205486336,0.14718548362093778,-0.023291828433925577,0.8633728549965068,TRUE,TRUE,TRUE
2238,prediction,GROSSCON,12,1.0539,0.955437518973817,0.5777082566556251,3.6749288593592597,1.0025146511042249,-0.004642575445691456,1.0390273333684608,0.12591476608470428,0.11850335929281493,-0.007411406791889355,0.9411394944187593,TRUE,FALSE,TRUE
2240,prediction,GROSSCON,15,1.0451,0.8767632974490988,0.5153188775510202,5.112890042517344,1.005127480287038,-0.09731364745729978,1.1764196239763283,0.0896186979208693,0.06662619916396248,-0.022992498756906815,0.7434408299793809,TRUE,TRUE,TRUE
2241,prediction,GROSSCON,2,,,,,,,,,,,,,,
2243,prediction,GROSSCON,69,1.0526,0.5127300399640302,0.7014022431303264,13.281759115873367,1.0640303158643958,-0.18262567093663057,1.1937298239884553,0.22339460741014064,0.1342796010322877,-0.08911500637785294,0.6010870297587689,TRUE,TRUE,FALSE
2246,prediction,GROSSCON,6,1.0694,0.9552631713124785,0.8889795918367347,5.046007952119328,1.01026343766693,-0.24713799572680276,1.4997580575354101,0.1002616944717043,0.06698698343781236,-0.03327471103389194,0.6681213976162882,TRUE,TRUE,TRUE
2248,prediction,GROSSCON,9,1.1287,0.6760629447182156,0.6400000000000001,16.28743591599221,1.1331263533767217,-0.13900723891476152,1.2073051990090076,0.33825296424765916,0.20585852184510578,-0.13239444240255338,0.6085934008086978,FALSE,FALSE,FALSE
2250,prediction,GROSSCON,18,1.0085,0.9481271923908231,0.6492903589346259,8.516821110755252,1.019313669956328,-0.10027352078920279,1.1250440181454755,0.20000053539782728,0.16850213132266015,-0.03149840407516713,0.8425084012274633,TRUE,TRUE,TRUE
